#Class	ID	Enh	Prom	TX	Tx_expression	Gene_expression	DNase_Enh	DNase_Prom	H4K20me1_Enh	H4K20me1_Prom	H3K9me3_Enh	H3K9me3_Prom	H3K9ac_Enh	H3K9ac_Prom	H3K79me2_Enh	H3K79me2_Prom	H3K4me3_Enh	H3K4me3_Prom	H3K4me2_Enh	H3K4me2_Prom	H3K4me1_Enh	H3K4me1_Prom	H3K36me3_Enh	H3K36me3_Prom	H3K27me3_Enh	H3K27me3_Prom	H3K27ac_Enh	H3K27ac_Prom	H2A.Z_Enh	H2A.Z_Prom	CTCF_Enh	CTCF_Prom	HiC_Contact
0	0:chr10:81173095:81173595:chr10:81107219:81107219:PPIF	chr10:81173095:81173595	chr10:81106984:81107484	ENST00000225174.7	26.06	121.82	688.5	14683.85	404.6	356.65	154.85	150.35	429.25	10749.26	291.35	2013.79	244.45	12572.63	830.6	6492.1	1884.7	1635.41	290.65	200.95	203.4	171.4	429.8	10382.47	365.95	2428.06	926.0	40505.0	28.069519042969
0	0:chr10:81173095:81173595:chr10:81107219:81107219:PPIF	chr10:81173095:81173595	chr10:81107006:81107506	ENST00000492149.1	2.03	121.82	688.5	14691.79	404.6	363.45	154.85	153.05	429.25	12088.26	291.35	2334.81	244.45	14014.57	830.6	7041.42	1884.7	1522.83	290.65	202.41	203.4	173.18	429.8	11604.13	365.95	2600.04	926.0	40052.0	28.069519042969
0	0:chr10:81173095:81173595:chr10:81107219:81107219:PPIF	chr10:81173095:81173595	chr10:81107164:81107664	ENST00000448165.1	73.96	121.82	688.5	9807.86	404.6	438.33	154.85	165.46	429.25	22069.24	291.35	4837.53	244.45	25881.28	830.6	11660.93	1884.7	1565.18	290.65	229.14	203.4	184.7	429.8	21470.94	365.95	4122.42	926.0	12985.0	28.069519042969
0	0:chr10:81205133:81206116:chr10:81107219:81107219:PPIF	chr10:81205133:81206116	chr10:81106975:81107475	ENST00000498681.5	16.41	121.82	30423.44	14664.5	559.85	353.5	351.38	149.0	4537.49	10210.25	398.67	1880.5	16889.76	11989.25	14213.54	6270.25	3019.83	1685.0	312.38	200.5	481.74	170.5	4010.89	9886.75	6470.85	2362.0	3045.0	40575.0	25.385829925537
0	0:chr10:81205133:81206116:chr10:81107219:81107219:PPIF	chr10:81205133:81206116	chr10:81106984:81107484	ENST00000225174.7	26.06	121.82	30423.44	14683.85	559.85	356.65	351.38	150.35	4537.49	10749.26	398.67	2013.79	16889.76	12572.63	14213.54	6492.1	3019.83	1635.41	312.38	200.95	481.74	171.4	4010.89	10382.47	6470.85	2428.06	3045.0	40505.0	25.385829925537
0	0:chr10:81205133:81206116:chr10:81107219:81107219:PPIF	chr10:81205133:81206116	chr10:81107006:81107506	ENST00000492149.1	2.03	121.82	30423.44	14691.79	559.85	363.45	351.38	153.05	4537.49	12088.26	398.67	2334.81	16889.76	14014.57	14213.54	7041.42	3019.83	1522.83	312.38	202.41	481.74	173.18	4010.89	11604.13	6470.85	2600.04	3045.0	40052.0	25.385829925537
0	0:chr10:81205133:81206116:chr10:81107219:81107219:PPIF	chr10:81205133:81206116	chr10:81107164:81107664	ENST00000448165.1	73.96	121.82	30423.44	9807.86	559.85	438.33	351.38	165.46	4537.49	22069.24	398.67	4837.53	16889.76	25881.28	14213.54	11660.93	3019.83	1565.18	312.38	229.14	481.74	184.7	4010.89	21470.94	6470.85	4122.42	3045.0	12985.0	25.385829925537
0	0:chr10:81227083:81227583:chr10:81107219:81107219:PPIF	chr10:81227083:81227583	chr10:81106975:81107475	ENST00000498681.5	16.41	121.82	4398.82	14664.5	263.69	353.5	123.17	149.0	182.47	10210.25	109.39	1880.5	142.78	11989.25	341.95	6270.25	492.93	1685.0	104.98	200.5	231.13	170.5	173.77	9886.75	675.5	2362.0	36461.0	40575.0	30.719701766968
0	0:chr10:81227083:81227583:chr10:81107219:81107219:PPIF	chr10:81227083:81227583	chr10:81106984:81107484	ENST00000225174.7	26.06	121.82	4398.82	14683.85	263.69	356.65	123.17	150.35	182.47	10749.26	109.39	2013.79	142.78	12572.63	341.95	6492.1	492.93	1635.41	104.98	200.95	231.13	171.4	173.77	10382.47	675.5	2428.06	36461.0	40505.0	30.719701766968
0	0:chr10:81227083:81227583:chr10:81107219:81107219:PPIF	chr10:81227083:81227583	chr10:81107006:81107506	ENST00000492149.1	2.03	121.82	4398.82	14691.79	263.69	363.45	123.17	153.05	182.47	12088.26	109.39	2334.81	142.78	14014.57	341.95	7041.42	492.93	1522.83	104.98	202.41	231.13	173.18	173.77	11604.13	675.5	2600.04	36461.0	40052.0	30.719701766968
0	0:chr10:81227083:81227583:chr10:81107219:81107219:PPIF	chr10:81227083:81227583	chr10:81107164:81107664	ENST00000448165.1	73.96	121.82	4398.82	9807.86	263.69	438.33	123.17	165.46	182.47	22069.24	109.39	4837.53	142.78	25881.28	341.95	11660.93	492.93	1565.18	104.98	229.14	231.13	184.7	173.77	21470.94	675.5	4122.42	36461.0	12985.0	30.719701766968
0	0:chr10:81247281:81247781:chr10:81107219:81107219:PPIF	chr10:81247281:81247781	chr10:81106975:81107475	ENST00000498681.5	16.41	121.82	1801.55	14664.5	368.74	353.5	201.25	149.0	257.35	10210.25	166.69	1880.5	193.73	11989.25	309.64	6270.25	624.57	1685.0	167.56	200.5	403.43	170.5	331.92	9886.75	629.91	2362.0	47264.0	40575.0	23.2301197052
0	0:chr10:81247281:81247781:chr10:81107219:81107219:PPIF	chr10:81247281:81247781	chr10:81106984:81107484	ENST00000225174.7	26.06	121.82	1801.55	14683.85	368.74	356.65	201.25	150.35	257.35	10749.26	166.69	2013.79	193.73	12572.63	309.64	6492.1	624.57	1635.41	167.56	200.95	403.43	171.4	331.92	10382.47	629.91	2428.06	47264.0	40505.0	23.2301197052
0	0:chr10:81247281:81247781:chr10:81107219:81107219:PPIF	chr10:81247281:81247781	chr10:81107006:81107506	ENST00000492149.1	2.03	121.82	1801.55	14691.79	368.74	363.45	201.25	153.05	257.35	12088.26	166.69	2334.81	193.73	14014.57	309.64	7041.42	624.57	1522.83	167.56	202.41	403.43	173.18	331.92	11604.13	629.91	2600.04	47264.0	40052.0	23.2301197052
0	0:chr10:81247281:81247781:chr10:81107219:81107219:PPIF	chr10:81247281:81247781	chr10:81107164:81107664	ENST00000448165.1	73.96	121.82	1801.55	9807.86	368.74	438.33	201.25	165.46	257.35	22069.24	166.69	4837.53	193.73	25881.28	309.64	11660.93	624.57	1565.18	167.56	229.14	403.43	184.7	331.92	21470.94	629.91	4122.42	47264.0	12985.0	23.2301197052
0	0:chr10:81302321:81302821:chr10:81107219:81107219:PPIF	chr10:81302321:81302821	chr10:81106975:81107475	ENST00000498681.5	16.41	121.82	434.69	14664.5	262.65	353.5	224.83	149.0	266.94	10210.25	166.04	1880.5	224.09	11989.25	384.3	6270.25	1019.0	1685.0	166.4	200.5	281.6	170.5	374.22	9886.75	331.51	2362.0	352.0	40575.0	8.9422340393066
0	0:chr10:81302321:81302821:chr10:81107219:81107219:PPIF	chr10:81302321:81302821	chr10:81106984:81107484	ENST00000225174.7	26.06	121.82	434.69	14683.85	262.65	356.65	224.83	150.35	266.94	10749.26	166.04	2013.79	224.09	12572.63	384.3	6492.1	1019.0	1635.41	166.4	200.95	281.6	171.4	374.22	10382.47	331.51	2428.06	352.0	40505.0	8.9422340393066
0	0:chr10:81302321:81302821:chr10:81107219:81107219:PPIF	chr10:81302321:81302821	chr10:81107006:81107506	ENST00000492149.1	2.03	121.82	434.69	14691.79	262.65	363.45	224.83	153.05	266.94	12088.26	166.04	2334.81	224.09	14014.57	384.3	7041.42	1019.0	1522.83	166.4	202.41	281.6	173.18	374.22	11604.13	331.51	2600.04	352.0	40052.0	8.9422340393066
0	0:chr10:81302321:81302821:chr10:81107219:81107219:PPIF	chr10:81302321:81302821	chr10:81107164:81107664	ENST00000448165.1	73.96	121.82	434.69	9807.86	262.65	438.33	224.83	165.46	266.94	22069.24	166.04	4837.53	224.09	25881.28	384.3	11660.93	1019.0	1565.18	166.4	229.14	281.6	184.7	374.22	21470.94	331.51	4122.42	352.0	12985.0	8.9422340393066
0	0:chr10:81321829:81322329:chr10:81107219:81107219:PPIF	chr10:81321829:81322329	chr10:81106975:81107475	ENST00000498681.5	16.41	121.82	1343.11	14664.5	343.4	353.5	194.76	149.0	228.51	10210.25	129.52	1880.5	433.45	11989.25	732.1	6270.25	988.33	1685.0	147.99	200.5	752.56	170.5	195.13	9886.75	994.04	2362.0	62989.0	40575.0	11.680400848389
0	0:chr10:81321829:81322329:chr10:81107219:81107219:PPIF	chr10:81321829:81322329	chr10:81106984:81107484	ENST00000225174.7	26.06	121.82	1343.11	14683.85	343.4	356.65	194.76	150.35	228.51	10749.26	129.52	2013.79	433.45	12572.63	732.1	6492.1	988.33	1635.41	147.99	200.95	752.56	171.4	195.13	10382.47	994.04	2428.06	62989.0	40505.0	11.680400848389
0	0:chr10:81321829:81322329:chr10:81107219:81107219:PPIF	chr10:81321829:81322329	chr10:81107006:81107506	ENST00000492149.1	2.03	121.82	1343.11	14691.79	343.4	363.45	194.76	153.05	228.51	12088.26	129.52	2334.81	433.45	14014.57	732.1	7041.42	988.33	1522.83	147.99	202.41	752.56	173.18	195.13	11604.13	994.04	2600.04	62989.0	40052.0	11.680400848389
0	0:chr10:81321829:81322329:chr10:81107219:81107219:PPIF	chr10:81321829:81322329	chr10:81107164:81107664	ENST00000448165.1	73.96	121.82	1343.11	9807.86	343.4	438.33	194.76	165.46	228.51	22069.24	129.52	4837.53	433.45	25881.28	732.1	11660.93	988.33	1565.18	147.99	229.14	752.56	184.7	195.13	21470.94	994.04	4122.42	62989.0	12985.0	11.680400848389
0	0:chr10:81370444:81370944:chr10:81107219:81107219:PPIF	chr10:81370444:81370944	chr10:81106975:81107475	ENST00000498681.5	16.41	121.82	665.69	14664.5	328.9	353.5	196.31	149.0	231.37	10210.25	188.41	1880.5	162.26	11989.25	189.32	6270.25	478.04	1685.0	157.75	200.5	364.04	170.5	178.73	9886.75	314.84	2362.0	818.0	40575.0	5.5731692314148
0	0:chr10:81370444:81370944:chr10:81107219:81107219:PPIF	chr10:81370444:81370944	chr10:81106984:81107484	ENST00000225174.7	26.06	121.82	665.69	14683.85	328.9	356.65	196.31	150.35	231.37	10749.26	188.41	2013.79	162.26	12572.63	189.32	6492.1	478.04	1635.41	157.75	200.95	364.04	171.4	178.73	10382.47	314.84	2428.06	818.0	40505.0	5.5731692314148
0	0:chr10:81370444:81370944:chr10:81107219:81107219:PPIF	chr10:81370444:81370944	chr10:81107006:81107506	ENST00000492149.1	2.03	121.82	665.69	14691.79	328.9	363.45	196.31	153.05	231.37	12088.26	188.41	2334.81	162.26	14014.57	189.32	7041.42	478.04	1522.83	157.75	202.41	364.04	173.18	178.73	11604.13	314.84	2600.04	818.0	40052.0	5.5731692314148
0	0:chr10:81370444:81370944:chr10:81107219:81107219:PPIF	chr10:81370444:81370944	chr10:81107164:81107664	ENST00000448165.1	73.96	121.82	665.69	9807.86	328.9	438.33	196.31	165.46	231.37	22069.24	188.41	4837.53	162.26	25881.28	189.32	11660.93	478.04	1565.18	157.75	229.14	364.04	184.7	178.73	21470.94	314.84	4122.42	818.0	12985.0	5.5731692314148
1	1:chr11:128391955:128393363:chr11:128392205:128392205:ETS1	chr11:128391955:128393363	chr11:128333595:128334095	ENST00000530924.2	0.0	64.93	28026.94	460.2	742.08	567.75	417.48	210.85	34033.66	541.9	2687.01	974.05	67981.63	485.25	23816.48	280.9	8167.01	3549.7	845.34	2126.5	497.55	175.55	71006.01	3068.9	8213.48	211.75	3417.0	388.0	34.694122314453
1	1:chr11:128391955:128393363:chr11:128392205:128392205:ETS1	chr11:128391955:128393363	chr11:128375039:128375539	ENST00000608978.1	0.24	64.93	28026.94	500.3	742.08	906.88	417.48	161.36	34033.66	384.62	2687.01	4824.15	67981.63	1074.96	23816.48	311.04	8167.01	3605.2	845.34	1186.86	497.55	191.38	71006.01	3208.46	8213.48	238.77	3417.0	779.0	129.72418212891
1	1:chr11:128391955:128393363:chr11:128392205:128392205:ETS1	chr11:128391955:128393363	chr11:128391846:128392346	ENST00000526145.6	1.94	64.93	28026.94	11331.23	742.08	277.0	417.48	141.77	34033.66	16163.67	2687.01	2322.74	67981.63	37690.5	23816.48	6219.12	8167.01	809.19	845.34	553.09	497.55	167.69	71006.01	25357.05	8213.48	2004.23	3417.0	1186.0	935.97576904297
1	1:chr11:128391955:128393363:chr11:128392205:128392205:ETS1	chr11:128391955:128393363	chr11:128391909:128392409	ENST00000531611.5	0.0	64.93	28026.94	13363.49	742.08	257.29	417.48	133.75	34033.66	13080.03	2687.01	1605.88	67981.63	30121.7	23816.48	5201.66	8167.01	734.15	845.34	460.51	497.55	146.83	71006.01	21486.9	8213.48	1744.89	3417.0	1067.0	935.97576904297
1	1:chr11:128391955:128393363:chr11:128392205:128392205:ETS1	chr11:128391955:128393363	chr11:128391949:128392449	ENST00000319397.6	39.96	64.93	28026.94	14928.53	742.08	243.05	417.48	133.99	34033.66	11434.19	2687.01	1281.16	67981.63	26003.46	23816.48	4779.1	8167.01	702.23	845.34	427.79	497.55	141.39	71006.01	19565.46	8213.48	1617.93	3417.0	1011.0	935.97576904297
1	1:chr11:128391955:128393363:chr11:128392205:128392205:ETS1	chr11:128391955:128393363	chr11:128391955:128392455	ENST00000535549.5	22.8	64.93	28026.94	15109.35	742.08	242.15	417.48	134.0	34033.66	11242.35	2687.01	1249.25	67981.63	25486.7	23816.48	4748.25	8167.01	700.4	845.34	423.55	497.55	141.2	71006.01	19338.9	8213.48	1609.0	3417.0	1005.0	935.97576904297
1	1:chr11:128391955:128393363:chr11:128392205:128392205:ETS1	chr11:128391955:128393363	chr11:128457168:128457668	ENST00000527676.2	0.0	64.93	28026.94	256.41	742.08	201.84	417.48	128.95	34033.66	196.38	2687.01	109.8	67981.63	198.57	23816.48	345.5	8167.01	242.38	845.34	118.83	497.55	376.86	71006.01	112.5	8213.48	340.2	3417.0	428.0	48.70779800415
1	1:chr11:128391955:128393363:chr11:128392205:128392205:ETS1	chr11:128391955:128393363	chr11:128457187:128457687	ENST00000525404.5	0.0	64.93	28026.94	257.97	742.08	202.87	417.48	130.84	34033.66	194.19	2687.01	110.86	67981.63	197.18	23816.48	340.87	8167.01	248.37	845.34	119.85	497.55	390.29	71006.01	112.14	8213.48	344.08	3417.0	428.0	48.70779800415
1	1:chr11:128391955:128393363:chr11:128392205:128392205:ETS1	chr11:128391955:128393363	chr11:128457203:128457703	ENST00000392668.8	0.0	64.93	28026.94	258.84	742.08	203.27	417.48	132.08	34033.66	191.99	2687.01	111.46	67981.63	195.36	23816.48	337.27	8167.01	252.29	845.34	120.56	497.55	400.65	71006.01	111.84	8213.48	345.58	3417.0	423.0	48.70779800415
1	1:chr11:128422800:128423300:chr11:128392205:128392205:ETS1	chr11:128422800:128423300	chr11:128333595:128334095	ENST00000530924.2	0.0	64.93	15417.25	460.2	238.0	567.75	184.75	210.85	3218.25	541.9	303.25	974.05	2425.0	485.25	6879.5	280.9	3470.5	3549.7	214.0	2126.5	238.25	175.55	11574.25	3068.9	1787.25	211.75	2488.0	388.0	43.028800964355
1	1:chr11:128422800:128423300:chr11:128392205:128392205:ETS1	chr11:128422800:128423300	chr11:128375039:128375539	ENST00000608978.1	0.24	64.93	15417.25	500.3	238.0	906.88	184.75	161.36	3218.25	384.62	303.25	4824.15	2425.0	1074.96	6879.5	311.04	3470.5	3605.2	214.0	1186.86	238.25	191.38	11574.25	3208.46	1787.25	238.77	2488.0	779.0	68.686752319336
1	1:chr11:128422800:128423300:chr11:128392205:128392205:ETS1	chr11:128422800:128423300	chr11:128391846:128392346	ENST00000526145.6	1.94	64.93	15417.25	11331.23	238.0	277.0	184.75	141.77	3218.25	16163.67	303.25	2322.74	2425.0	37690.5	6879.5	6219.12	3470.5	809.19	214.0	553.09	238.25	167.69	11574.25	25357.05	1787.25	2004.23	2488.0	1186.0	105.65756225586
1	1:chr11:128422800:128423300:chr11:128392205:128392205:ETS1	chr11:128422800:128423300	chr11:128391909:128392409	ENST00000531611.5	0.0	64.93	15417.25	13363.49	238.0	257.29	184.75	133.75	3218.25	13080.03	303.25	1605.88	2425.0	30121.7	6879.5	5201.66	3470.5	734.15	214.0	460.51	238.25	146.83	11574.25	21486.9	1787.25	1744.89	2488.0	1067.0	105.65756225586
1	1:chr11:128422800:128423300:chr11:128392205:128392205:ETS1	chr11:128422800:128423300	chr11:128391949:128392449	ENST00000319397.6	39.96	64.93	15417.25	14928.53	238.0	243.05	184.75	133.99	3218.25	11434.19	303.25	1281.16	2425.0	26003.46	6879.5	4779.1	3470.5	702.23	214.0	427.79	238.25	141.39	11574.25	19565.46	1787.25	1617.93	2488.0	1011.0	105.65756225586
1	1:chr11:128422800:128423300:chr11:128392205:128392205:ETS1	chr11:128422800:128423300	chr11:128391955:128392455	ENST00000535549.5	22.8	64.93	15417.25	15109.35	238.0	242.15	184.75	134.0	3218.25	11242.35	303.25	1249.25	2425.0	25486.7	6879.5	4748.25	3470.5	700.4	214.0	423.55	238.25	141.2	11574.25	19338.9	1787.25	1609.0	2488.0	1005.0	105.65756225586
1	1:chr11:128422800:128423300:chr11:128392205:128392205:ETS1	chr11:128422800:128423300	chr11:128457168:128457668	ENST00000527676.2	0.0	64.93	15417.25	256.41	238.0	201.84	184.75	128.95	3218.25	196.38	303.25	109.8	2425.0	198.57	6879.5	345.5	3470.5	242.38	214.0	118.83	238.25	376.86	11574.25	112.5	1787.25	340.2	2488.0	428.0	62.934543609619
1	1:chr11:128422800:128423300:chr11:128392205:128392205:ETS1	chr11:128422800:128423300	chr11:128457187:128457687	ENST00000525404.5	0.0	64.93	15417.25	257.97	238.0	202.87	184.75	130.84	3218.25	194.19	303.25	110.86	2425.0	197.18	6879.5	340.87	3470.5	248.37	214.0	119.85	238.25	390.29	11574.25	112.14	1787.25	344.08	2488.0	428.0	62.934543609619
1	1:chr11:128422800:128423300:chr11:128392205:128392205:ETS1	chr11:128422800:128423300	chr11:128457203:128457703	ENST00000392668.8	0.0	64.93	15417.25	258.84	238.0	203.27	184.75	132.08	3218.25	191.99	303.25	111.46	2425.0	195.36	6879.5	337.27	3470.5	252.29	214.0	120.56	238.25	400.65	11574.25	111.84	1787.25	345.58	2488.0	423.0	62.934543609619
1	1:chr11:128480315:128481964:chr11:128392205:128392205:ETS1	chr11:128480315:128481964	chr11:128333595:128334095	ENST00000530924.2	0.0	64.93	22757.04	460.2	878.59	567.75	560.49	210.85	11635.39	541.9	893.55	974.05	5419.66	485.25	15857.1	280.9	25424.05	3549.7	692.56	2126.5	818.34	175.55	53923.1	3068.9	4482.99	211.75	5041.0	388.0	33.744682312012
1	1:chr11:128480315:128481964:chr11:128392205:128392205:ETS1	chr11:128480315:128481964	chr11:128375039:128375539	ENST00000608978.1	0.24	64.93	22757.04	500.3	878.59	906.88	560.49	161.36	11635.39	384.62	893.55	4824.15	5419.66	1074.96	15857.1	311.04	25424.05	3605.2	692.56	1186.86	818.34	191.38	53923.1	3208.46	4482.99	238.77	5041.0	779.0	47.080638885498
1	1:chr11:128480315:128481964:chr11:128392205:128392205:ETS1	chr11:128480315:128481964	chr11:128391846:128392346	ENST00000526145.6	1.94	64.93	22757.04	11331.23	878.59	277.0	560.49	141.77	11635.39	16163.67	893.55	2322.74	5419.66	37690.5	15857.1	6219.12	25424.05	809.19	692.56	553.09	818.34	167.69	53923.1	25357.05	4482.99	2004.23	5041.0	1186.0	58.383827209473
1	1:chr11:128480315:128481964:chr11:128392205:128392205:ETS1	chr11:128480315:128481964	chr11:128391909:128392409	ENST00000531611.5	0.0	64.93	22757.04	13363.49	878.59	257.29	560.49	133.75	11635.39	13080.03	893.55	1605.88	5419.66	30121.7	15857.1	5201.66	25424.05	734.15	692.56	460.51	818.34	146.83	53923.1	21486.9	4482.99	1744.89	5041.0	1067.0	58.383827209473
1	1:chr11:128480315:128481964:chr11:128392205:128392205:ETS1	chr11:128480315:128481964	chr11:128391949:128392449	ENST00000319397.6	39.96	64.93	22757.04	14928.53	878.59	243.05	560.49	133.99	11635.39	11434.19	893.55	1281.16	5419.66	26003.46	15857.1	4779.1	25424.05	702.23	692.56	427.79	818.34	141.39	53923.1	19565.46	4482.99	1617.93	5041.0	1011.0	58.383827209473
1	1:chr11:128480315:128481964:chr11:128392205:128392205:ETS1	chr11:128480315:128481964	chr11:128391955:128392455	ENST00000535549.5	22.8	64.93	22757.04	15109.35	878.59	242.15	560.49	134.0	11635.39	11242.35	893.55	1249.25	5419.66	25486.7	15857.1	4748.25	25424.05	700.4	692.56	423.55	818.34	141.2	53923.1	19338.9	4482.99	1609.0	5041.0	1005.0	58.383827209473
1	1:chr11:128480315:128481964:chr11:128392205:128392205:ETS1	chr11:128480315:128481964	chr11:128457168:128457668	ENST00000527676.2	0.0	64.93	22757.04	256.41	878.59	201.84	560.49	128.95	11635.39	196.38	893.55	109.8	5419.66	198.57	15857.1	345.5	25424.05	242.38	692.56	118.83	818.34	376.86	53923.1	112.5	4482.99	340.2	5041.0	428.0	89.964385986328
1	1:chr11:128480315:128481964:chr11:128392205:128392205:ETS1	chr11:128480315:128481964	chr11:128457187:128457687	ENST00000525404.5	0.0	64.93	22757.04	257.97	878.59	202.87	560.49	130.84	11635.39	194.19	893.55	110.86	5419.66	197.18	15857.1	340.87	25424.05	248.37	692.56	119.85	818.34	390.29	53923.1	112.14	4482.99	344.08	5041.0	428.0	89.964385986328
1	1:chr11:128480315:128481964:chr11:128392205:128392205:ETS1	chr11:128480315:128481964	chr11:128457203:128457703	ENST00000392668.8	0.0	64.93	22757.04	258.84	878.59	203.27	560.49	132.08	11635.39	191.99	893.55	111.46	5419.66	195.36	15857.1	337.27	25424.05	252.29	692.56	120.56	818.34	400.65	53923.1	111.84	4482.99	345.58	5041.0	423.0	89.964385986328
1	1:chr11:128494058:128494944:chr11:128392205:128392205:ETS1	chr11:128494058:128494944	chr11:128333595:128334095	ENST00000530924.2	0.0	64.93	14615.37	460.2	400.62	567.75	274.31	210.85	2654.96	541.9	598.49	974.05	2669.85	485.25	5524.93	280.9	11200.38	3549.7	337.9	2126.5	303.45	175.55	25062.23	3068.9	2723.43	211.75	3374.0	388.0	30.420866012573
1	1:chr11:128494058:128494944:chr11:128392205:128392205:ETS1	chr11:128494058:128494944	chr11:128375039:128375539	ENST00000608978.1	0.24	64.93	14615.37	500.3	400.62	906.88	274.31	161.36	2654.96	384.62	598.49	4824.15	2669.85	1074.96	5524.93	311.04	11200.38	3605.2	337.9	1186.86	303.45	191.38	25062.23	3208.46	2723.43	238.77	3374.0	779.0	51.833675384521
1	1:chr11:128494058:128494944:chr11:128392205:128392205:ETS1	chr11:128494058:128494944	chr11:128391846:128392346	ENST00000526145.6	1.94	64.93	14615.37	11331.23	400.62	277.0	274.31	141.77	2654.96	16163.67	598.49	2322.74	2669.85	37690.5	5524.93	6219.12	11200.38	809.19	337.9	553.09	303.45	167.69	25062.23	25357.05	2723.43	2004.23	3374.0	1186.0	60.613208770752
1	1:chr11:128494058:128494944:chr11:128392205:128392205:ETS1	chr11:128494058:128494944	chr11:128391909:128392409	ENST00000531611.5	0.0	64.93	14615.37	13363.49	400.62	257.29	274.31	133.75	2654.96	13080.03	598.49	1605.88	2669.85	30121.7	5524.93	5201.66	11200.38	734.15	337.9	460.51	303.45	146.83	25062.23	21486.9	2723.43	1744.89	3374.0	1067.0	60.613208770752
1	1:chr11:128494058:128494944:chr11:128392205:128392205:ETS1	chr11:128494058:128494944	chr11:128391949:128392449	ENST00000319397.6	39.96	64.93	14615.37	14928.53	400.62	243.05	274.31	133.99	2654.96	11434.19	598.49	1281.16	2669.85	26003.46	5524.93	4779.1	11200.38	702.23	337.9	427.79	303.45	141.39	25062.23	19565.46	2723.43	1617.93	3374.0	1011.0	60.613208770752
1	1:chr11:128494058:128494944:chr11:128392205:128392205:ETS1	chr11:128494058:128494944	chr11:128391955:128392455	ENST00000535549.5	22.8	64.93	14615.37	15109.35	400.62	242.15	274.31	134.0	2654.96	11242.35	598.49	1249.25	2669.85	25486.7	5524.93	4748.25	11200.38	700.4	337.9	423.55	303.45	141.2	25062.23	19338.9	2723.43	1609.0	3374.0	1005.0	60.613208770752
1	1:chr11:128494058:128494944:chr11:128392205:128392205:ETS1	chr11:128494058:128494944	chr11:128457168:128457668	ENST00000527676.2	0.0	64.93	14615.37	256.41	400.62	201.84	274.31	128.95	2654.96	196.38	598.49	109.8	2669.85	198.57	5524.93	345.5	11200.38	242.38	337.9	118.83	303.45	376.86	25062.23	112.5	2723.43	340.2	3374.0	428.0	64.062728881836
1	1:chr11:128494058:128494944:chr11:128392205:128392205:ETS1	chr11:128494058:128494944	chr11:128457187:128457687	ENST00000525404.5	0.0	64.93	14615.37	257.97	400.62	202.87	274.31	130.84	2654.96	194.19	598.49	110.86	2669.85	197.18	5524.93	340.87	11200.38	248.37	337.9	119.85	303.45	390.29	25062.23	112.14	2723.43	344.08	3374.0	428.0	64.062728881836
1	1:chr11:128494058:128494944:chr11:128392205:128392205:ETS1	chr11:128494058:128494944	chr11:128457203:128457703	ENST00000392668.8	0.0	64.93	14615.37	258.84	400.62	203.27	274.31	132.08	2654.96	191.99	598.49	111.46	2669.85	195.36	5524.93	337.27	11200.38	252.29	337.9	120.56	303.45	400.65	25062.23	111.84	2723.43	345.58	3374.0	423.0	64.062728881836
0	0:chr11:128563455:128564187:chr11:128392205:128392205:ETS1	chr11:128563455:128564187	chr11:128333595:128334095	ENST00000530924.2	0.0	64.93	13433.84	460.2	667.45	567.75	603.64	210.85	10116.69	541.9	2092.01	974.05	63404.03	485.25	16501.8	280.9	2206.21	3549.7	749.24	2126.5	895.93	175.55	22715.14	3068.9	4176.9	211.75	1424.0	388.0	20.570226669312
0	0:chr11:128563455:128564187:chr11:128392205:128392205:ETS1	chr11:128563455:128564187	chr11:128375039:128375539	ENST00000608978.1	0.24	64.93	13433.84	500.3	667.45	906.88	603.64	161.36	10116.69	384.62	2092.01	4824.15	63404.03	1074.96	16501.8	311.04	2206.21	3605.2	749.24	1186.86	895.93	191.38	22715.14	3208.46	4176.9	238.77	1424.0	779.0	18.199533462524
0	0:chr11:128563455:128564187:chr11:128392205:128392205:ETS1	chr11:128563455:128564187	chr11:128391846:128392346	ENST00000526145.6	1.94	64.93	13433.84	11331.23	667.45	277.0	603.64	141.77	10116.69	16163.67	2092.01	2322.74	63404.03	37690.5	16501.8	6219.12	2206.21	809.19	749.24	553.09	895.93	167.69	22715.14	25357.05	4176.9	2004.23	1424.0	1186.0	23.246242523193
0	0:chr11:128563455:128564187:chr11:128392205:128392205:ETS1	chr11:128563455:128564187	chr11:128391909:128392409	ENST00000531611.5	0.0	64.93	13433.84	13363.49	667.45	257.29	603.64	133.75	10116.69	13080.03	2092.01	1605.88	63404.03	30121.7	16501.8	5201.66	2206.21	734.15	749.24	460.51	895.93	146.83	22715.14	21486.9	4176.9	1744.89	1424.0	1067.0	23.246242523193
0	0:chr11:128563455:128564187:chr11:128392205:128392205:ETS1	chr11:128563455:128564187	chr11:128391949:128392449	ENST00000319397.6	39.96	64.93	13433.84	14928.53	667.45	243.05	603.64	133.99	10116.69	11434.19	2092.01	1281.16	63404.03	26003.46	16501.8	4779.1	2206.21	702.23	749.24	427.79	895.93	141.39	22715.14	19565.46	4176.9	1617.93	1424.0	1011.0	23.246242523193
